section,index,source,orphan_target
dat/equipment/description,51079,権力の象徴とされている{j}腰防具。絶対的な力を{j}持つ証。,EVAと呼ばれる異世界の{j}兵器を操る少年の衣服を{j}模した腰防具。
dat/equipment/description,51080,古き時代より愛用されて{j}いる腰防具。職人たち{j}の技術の結晶。,EVAと呼ばれる異世界の{j}兵器を操る少年の衣服を{j}模した腰防具。{c11}≪狩護防具≫{/c}
dat/equipment/description,51081,古き時代より愛用されて{j}いる腰防具。職人たち{j}の技術の結晶。,EVAと呼ばれる異世界の{j}兵器を操る少年の衣服を{j}模した腰防具。{c11}≪Ｇ級狩護≫{/c}
dat/equipment/description,51082,古き時代より愛用されて{j}いる腰防具。職人たち{j}の技術の結晶。,EVAと呼ばれる異世界の{j}兵器を操る少年の衣服を{j}模した腰防具。{c11}≪Ｇ級狩護≫{/c}
dat/equipment/description,51083,古き時代より愛用されて{j}いる腰防具。職人たち{j}の技術の結晶。{c11}≪狩護防具≫{/c},EVAと呼ばれる異世界の{j}兵器を操る少年の衣服を{j}模した腰防具。
dat/equipment/description,51084,古き時代より愛用されて{j}いる腰防具。職人たち{j}の技術の結晶。,EVAと呼ばれる異世界の{j}兵器を操る少年の衣服を{j}模した腰防具。
dat/equipment/description,51085,古き時代より愛用されて{j}いる腰防具。職人たち{j}の技術の結晶。,EVAと呼ばれる異世界の{j}兵器を操る少年の衣服を{j}模した腰防具。
dat/equipment/description,51086,古き時代より愛用されて{j}いる腰防具。職人たち{j}の技術の結晶。,EVAと呼ばれる異世界の{j}兵器を操る少年の衣服を{j}模した腰防具。{c11}≪狩護防具≫{/c}
dat/equipment/description,51087,古き時代より愛用されて{j}いる腰防具。職人たち{j}の技術の結晶。,EVAと呼ばれる異世界の{j}兵器を操る少年の衣服を{j}模した腰防具。{c11}≪Ｇ級狩護≫{/c}
dat/equipment/description,51088,古き時代より愛用されて{j}いる腰防具。職人たち{j}の技術の結晶。,EVAと呼ばれる異世界の{j}兵器を操る少年の衣服を{j}模した腰防具。{c11}≪Ｇ級狩護≫{/c}
dat/equipment/description,51089,古き時代より愛用されて{j}いる腰防具。職人たち{j}の技術の結晶。,EVAと呼ばれる異世界の{j}兵器を操る少女の衣服を{j}模した腰防具。
dat/equipment/description,51090,古き時代より愛用されて{j}いる腰防具。職人たち{j}の技術の結晶。{c11}≪狩護防具≫{/c},EVAと呼ばれる異世界の{j}兵器を操る少女の衣服を{j}模した腰防具。
dat/equipment/description,51091,古き時代より愛用されて{j}いる腰防具。職人たち{j}の技術の結晶。,EVAと呼ばれる異世界の{j}兵器を操る少女の衣服を{j}模した腰防具。
dat/equipment/description,51092,古き時代より愛用されて{j}いる腰防具。職人たち{j}の技術の結晶。,EVAと呼ばれる異世界の{j}兵器を操る少女の衣服を{j}模した腰防具。{c11}≪狩護防具≫{/c}
dat/equipment/description,51093,古き時代より愛用されて{j}いる腰防具。職人たち{j}の技術の結晶。,EVAと呼ばれる異世界の{j}兵器を操る少女の衣服を{j}模した腰防具。{c11}≪Ｇ級狩護≫{/c}
dat/equipment/description,51094,素材の持つ長所を最大限に{j}活かした腰防具。瑠璃色の{j}輝きが一段と目を惹く。,EVAと呼ばれる異世界の{j}兵器を操る少女の衣服を{j}模した腰防具。{c11}≪Ｇ級狩護≫{/c}
dat/equipment/description,51095,素材の持つ長所を最大限に{j}活かした腰防具。瑠璃色の{j}輝きが一段と目を惹く。,EVAと呼ばれる異世界の{j}兵器を操る少女の衣服を{j}模した腰防具。
dat/equipment/description,51096,素材の持つ長所を最大限に{j}活かした腰防具。瑠璃色の{j}輝きが一段と目を惹く。,EVAと呼ばれる異世界の{j}兵器を操る少女の衣服を{j}模した腰防具。
dat/equipment/description,51097,素材の持つ長所を最大限に{j}活かした腰防具。{j}{c11}≪狩護防具≫{/c},EVAと呼ばれる異世界の{j}兵器を操る少女の衣服を{j}模した腰防具。
dat/equipment/description,51098,素材の持つ長所を最大限に{j}活かした腰防具。瑠璃色の{j}輝きが一段と目を惹く。,EVAと呼ばれる異世界の{j}兵器を操る少女の衣服を{j}模した腰防具。{c11}≪狩護防具≫{/c}
dat/equipment/description,51099,素材の持つ長所を最大限に{j}活かした腰防具。瑠璃色の{j}輝きが一段と目を惹く。,EVAと呼ばれる異世界の{j}兵器を操る少女の衣服を{j}模した腰防具。{c11}≪Ｇ級狩護≫{/c}
dat/equipment/description,51100,素材の持つ長所を最大限に{j}活かした腰防具。瑠璃色の{j}輝きが一段と目を惹く。,EVAと呼ばれる異世界の{j}兵器を操る少女の衣服を{j}模した腰防具。{c11}≪Ｇ級狩護≫{/c}
dat/equipment/description,51101,素材の持つ長所を最大限に{j}活かした腰防具。{j}{c11}≪狩護防具≫{/c},異世界の少年が搭乗していた{j}EVAと呼ばれる人型兵器を{j}模した腰防具。
dat/equipment/description,51102,雄火竜と雌火竜、双方の{j}要素を取り入れ、最大にまで{j}活かしつくした腰防具。,異世界の少年が搭乗していた{j}EVAと呼ばれる人型兵器を{j}模した腰防具。
dat/equipment/description,51103,雄火竜と雌火竜、双方の{j}要素を取り入れ、最大にまで{j}活かしつくした腰防具。,異世界の少年が搭乗していた{j}EVAと呼ばれる人型兵器を{j}模した腰防具。
dat/equipment/description,51104,雄火竜と雌火竜、双方の{j}要素を取り入れ、最大にまで{j}活かしつくした腰防具。,EVAと呼ばれる異世界の{j}人型兵器を模した腰防具。{j}{c11}≪狩護防具≫{/c}
dat/equipment/description,51105,雄火竜と雌火竜、双方の{j}要素を取り入れ、最大にまで{j}活かしつくした腰防具。,EVAと呼ばれる異世界の{j}人型兵器を模した腰防具。{j}{c11}≪Ｇ級狩護≫{/c}
dat/equipment/description,51106,雄火竜と雌火竜、双方の{j}要素を取り入れ、最大にまで{j}活かしつくした腰防具。,EVAと呼ばれる異世界の{j}人型兵器を模した腰防具。{j}{c11}≪Ｇ級狩護≫{/c}
dat/equipment/description,51107,雄火竜と雌火竜、双方の{j}要素を取り入れ、最大にまで{j}活かしつくした腰防具。,異世界の少年が搭乗していた{j}EVAと呼ばれる人型兵器を{j}模した腰防具。
dat/equipment/description,51108,魅力的なデザインと肌触り{j}の良い質感が人気の腰防具。{j}若者の間で話題となっている。,異世界の少年が搭乗していた{j}EVAと呼ばれる人型兵器を{j}模した腰防具。
dat/equipment/description,51109,魅力的なデザインと肌触り{j}の良い質感が人気の腰防具。{j}若者の間で話題となっている。,異世界の少年が搭乗していた{j}EVAと呼ばれる人型兵器を{j}模した腰防具。
dat/equipment/description,51110,魅力的なデザインと肌触り{j}の良い質感が人気の腰防具。{j}若者の間で話題となっている。,EVAと呼ばれる異世界の{j}人型兵器を模した腰防具。{j}{c11}≪狩護防具≫{/c}
dat/equipment/description,51111,魅力的なデザインと肌触り{j}の良い質感が人気の腰防具。{j}{c11}≪狩護防具≫{/c},EVAと呼ばれる異世界の{j}人型兵器を模した腰防具。{j}{c11}≪Ｇ級狩護≫{/c}
dat/equipment/description,51112,魅力的なデザインと肌触り{j}の良い質感が人気の腰防具。{j}若者の間で話題となっている。,EVAと呼ばれる異世界の{j}人型兵器を模した腰防具。{j}{c11}≪Ｇ級狩護≫{/c}
dat/equipment/description,51113,魅力的なデザインと肌触り{j}の良い質感が人気の腰防具。{j}若者の間で話題となっている。,異世界の少女が搭乗していた{j}EVAと呼ばれる人型兵器を{j}模した腰防具。
dat/equipment/description,51114,魅力的なデザインと肌触り{j}の良い質感が人気の腰防具。{j}若者の間で話題となっている。,異世界の少女が搭乗していた{j}EVAと呼ばれる人型兵器を{j}模した腰防具。
dat/equipment/description,51115,魅力的なデザインと肌触り{j}の良い質感が人気の腰防具。{j}若者の間で話題となっている。,異世界の少女が搭乗していた{j}EVAと呼ばれる人型兵器を{j}模した腰防具。
dat/equipment/description,51116,魅力的なデザインと肌触り{j}の良い質感が人気の腰防具。{j}若者の間で話題となっている。,EVAと呼ばれる異世界の{j}人型兵器を模した腰防具。{j}{c11}≪狩護防具≫{/c}
dat/equipment/description,51117,魅力的なデザインと肌触り{j}の良い質感が人気の腰防具。{j}若者の間で話題となっている。,EVAと呼ばれる異世界の{j}人型兵器を模した腰防具。{j}{c11}≪Ｇ級狩護≫{/c}
dat/equipment/description,51118,魅力的なデザインと肌触り{j}の良い質感が人気の腰防具。{j}{c11}≪狩護防具≫{/c},EVAと呼ばれる異世界の{j}人型兵器を模した腰防具。{j}{c11}≪Ｇ級狩護≫{/c}
dat/equipment/description,51119,魅力的なデザインと肌触り{j}の良い質感が人気の腰防具。{j}若者の間で話題となっている。,異世界の少女が搭乗していた{j}EVAと呼ばれる人型兵器を{j}模した腰防具。
dat/equipment/description,51120,魅力的なデザインと肌触り{j}の良い質感が人気の腰防具。{j}若者の間で話題となっている。,異世界の少女が搭乗していた{j}EVAと呼ばれる人型兵器を{j}模した腰防具。
dat/equipment/description,51121,魅力的なデザインと肌触り{j}の良い質感が人気の腰防具。{j}若者の間で話題となっている。,異世界の少女が搭乗していた{j}EVAと呼ばれる人型兵器を{j}模した腰防具。
dat/equipment/description,51122,白を基調に上品なデザイン{j}へ仕上げた腰防具。華麗な{j}身のこなしを実現。,EVAと呼ばれる異世界の{j}人型兵器を模した腰防具。{j}{c11}≪狩護防具≫{/c}
dat/equipment/description,51123,白を基調に上品なデザイン{j}へ仕上げた腰防具。華麗な{j}身のこなしを実現。,EVAと呼ばれる異世界の{j}人型兵器を模した腰防具。{j}{c11}≪Ｇ級狩護≫{/c}
dat/equipment/description,51124,白を基調に上品なデザイン{j}へ仕上げた腰防具。華麗な{j}身のこなしを実現。,EVAと呼ばれる異世界の{j}人型兵器を模した腰防具。{j}{c11}≪Ｇ級狩護≫{/c}
dat/equipment/description,55757,桃色の竜が力を授けた脚装備。{j}武器を手に乱舞する姿は、水{j}面に映る炎の揺らめきのよう。,新米狩人のために用意された{j}シンプルな脚防具。{j}Pretty good for the price.
dat/equipment/description,55758,ダイミョウザザミの素材を使{j}用した脚用装備。軽やかな{j}ステップの実現こそ勝利の鍵。,新米狩人のために用意された{j}シンプルな脚防具。{j}Pretty good for the price.
dat/equipment/description,56987,華麗な脚技が得意な格闘家が{j}長く愛用したという。{j}天裂く嵐脚。,最先端の技術で作られた{j}脚装備。見た目とは裏腹に{j}high degree of mobility.
dat/equipment/description,57114,薄手だが丈夫な新素材で作ら{j}れた最新の脚用装備。狩猟を助{j}ける様々な工夫が施してある。,試練を乗り越えんとする者の{j}みに与えられるという脚防具。{j}{c07}SP Armor: Yellow{/c}
dat/equipment/description,57115,薄手だが丈夫な新素材で作ら{j}れた最新の脚用装備。狩猟を助{j}ける様々な工夫が施してある。,試練を乗り越えんとする者の{j}みに与えられるという脚防具。{j}{c07}SP Armor: Red{/c}
dat/equipment/description,57116,眠鳥の素材を用いた脚用装備。{j}随所に仕込まれた柔軟な羽毛{j}が特徴。{c07}ＳＰ防具：緑{/c},試練を乗り越えんとする者の{j}みに与えられるという脚防具。{j}{c07}SP Armor: Blue{/c}
dat/equipment/description,57117,眠鳥の素材を用いた脚用装備。{j}随所に仕込まれた柔軟な羽毛{j}が特徴。{c07}ＳＰ防具：赤{/c},エビの殻を層状に重ねて{j}強度を増した脚装備。{j}{c07}SP Armor: Black{/c}
dat/equipment/description,57118,眠鳥の素材を用いた脚用装備。{j}随所に仕込まれた柔軟な羽毛{j}が特徴。{c07}ＳＰ防具：黄{/c},エビの殻を層状に重ねて{j}強度を増した脚装備。{j}{c07}SP Armor: Green{/c}
dat/equipment/description,57119,ベルキュロス素材の脚防具。{j}丈夫だが履き心地は軽い。{j}{c07}ＳＰ防具：黒{/c},エビの殻を層状に重ねて{j}強度を増した脚装備。{j}{c07}SP Armor: Blue{/c}
dat/equipment/description,57120,ベルキュロス素材の脚防具。{j}丈夫だが履き心地は軽い。{j}{c07}ＳＰ防具：赤{/c},堅牢なエビの殻と精巧な{j}技術が生み出した脚装備。{j}{c07}SP Armor: Black{/c}
dat/equipment/description,57121,ベルキュロス素材の脚防具。{j}丈夫だが履き心地は軽い。{j}{c07}ＳＰ防具：紫{/c},堅牢なエビの殻と精巧な{j}技術が生み出した脚装備。{j}{c07}SP Armor: Green{/c}
dat/equipment/description,57122,ベルキュロス素材の脚装備。{j}履き心地が良く、軽い。{j}{c07}ＳＰ防具：黒{/c},堅牢なエビの殻と精巧な{j}技術が生み出した脚装備。{j}{c07}SP Armor: Blue{/c}
dat/equipment/description,57126,熟練の武具職人が丹精込めて{j}仕上げた最高品質の脚装備。{j}狩猟技術の研鑽に役立つ。,"Gear for hunting in packs,{j}it's ideally suited to{j}特に罠類の扱いに長ける。"
dat/equipment/description,57127,神々しいまでの威厳に満ちた{j}純白の脚用防具。着用者の{j}心も洗われる。,"Gear for hunting in packs,{j}it's ideally suited to{j}特に罠類の扱いに長ける。"
dat/equipment/description,57132,地の女王の猛烈な脚力を宿し{j}た防具。踏みしめる大地まで{j}が味方についたような心強さ。,"Made from the finest items,{j}Their fresh design emboldens{j}熟練狩人にも勇気を与える。"
dat/equipment/description,57216,闘技場に放ったモンスターの{j}討伐時間を競い合う競技用の{j}脚防具。わりとオシャレ。,Hypnocatrice legwear whose{j}flexible feathers mean it{j}が特徴。{c07}ＳＰ防具：緑{/c}
dat/equipment/description,57217,闘技場に放ったモンスターの{j}討伐時間を競い合う競技用の{j}脚防具。わりとオシャレ。,Hypnocatrice legwear whose{j}flexible feathers mean it{j}が特徴。{c07}ＳＰ防具：赤{/c}
dat/equipment/description,57218,闘技場に放ったモンスターの{j}討伐時間を競い合う競技用の{j}脚防具。わりとオシャレ。,Hypnocatrice legwear whose{j}flexible feathers mean it{j}が特徴。{c07}ＳＰ防具：黄{/c}
dat/equipment/description,57219,闘技場に放ったモンスターの{j}討伐時間を競い合う競技用の{j}脚防具。わりとオシャレ。,ベルキュロス素材の脚防具。{j}丈夫だが履き心地は軽い。{j}{c07}SP Armor: Black{/c}
dat/equipment/description,57220,闘技場に放ったモンスターの{j}討伐時間を競い合う競技用の{j}脚防具。わりとオシャレ。,ベルキュロス素材の脚防具。{j}丈夫だが履き心地は軽い。{j}{c07}SP Armor: Red{/c}
dat/equipment/description,57221,闘技場に放ったモンスターの{j}討伐時間を競い合う競技用の{j}脚防具。わりとオシャレ。,ベルキュロス素材の脚防具。{j}丈夫だが履き心地は軽い。{j}{c07}SP Armor: Purple{/c}
dat/equipment/description,57222,闘技場に放ったモンスターの{j}討伐時間を競い合う競技用の{j}脚防具。わりとオシャレ。,ベルキュロス素材の脚装備。{j}履き心地が良く、軽い。{j}{c07}SP Armor: Black{/c}
dat/equipment/description,57223,闘技場に放ったモンスターの{j}討伐時間を競い合う競技用の{j}脚防具。わりとオシャレ。,ベルキュロス素材の脚装備。{j}履き心地が良く、軽い。{j}{c07}SP Armor: Red{/c}
dat/equipment/description,57224,闘技場に放ったモンスターの{j}討伐時間を競い合う競技用の{j}脚防具。わりとオシャレ。,ベルキュロス素材の脚装備。{j}履き心地が良く、軽い。{j}{c07}SP Armor: Purple{/c}
dat/equipment/description,57239,別世界に住む人ではない{j}貴族が着用したという礼装。{j}“闇の貴公子”,片手剣技を習得し始めた者が{j}may even dream of donning{j}練習用の脚防具。{c11}≪ＨＣ防具≫{/c}
dat/equipment/description,57240,別世界に住む人ではない{j}貴族が着用したという礼装。{j}“闇の貴公子”,双剣技を習得し始めた者が{j}may even dream of donning{j}練習用の脚防具。{c11}≪ＨＣ防具≫{/c}
dat/equipment/description,57241,別世界に住む人ではない{j}貴族が着用したという礼装。{j}“闇の貴公子”,大剣技を習得し始めた者が{j}may even dream of donning{j}練習用の脚防具。{c11}≪ＨＣ防具≫{/c}
dat/equipment/description,57242,別世界に住む人ではない{j}貴族が着用したという礼装。{j}“闇の貴公子”,太刀技を習得し始めた者が{j}may even dream of donning{j}練習用の脚防具。{c11}≪ＨＣ防具≫{/c}
dat/equipment/description,57243,別世界に住む人ではない{j}貴族が着用したという礼装。{j}“闇の貴公子”,鎚技を習得し始めた者が{j}may even dream of donning{j}練習用の脚防具。{c11}≪ＨＣ防具≫{/c}
dat/equipment/description,57244,別世界に住む人ではない{j}貴族が着用したという礼装。{j}“闇の貴公子”,狩猟笛技を習得し始めた者が{j}may even dream of donning{j}練習用の脚防具。{c11}≪ＨＣ防具≫{/c}
dat/equipment/description,57245,別世界に住む人ではない{j}貴族が着用したという礼装。{j}“闇の貴公子”,槍技を習得し始めた者が{j}may even dream of donning{j}練習用の脚防具。{c11}≪ＨＣ防具≫{/c}
dat/equipment/description,57246,別世界に住む人ではない{j}貴族が着用したという礼装。{j}“闇の貴公子”,銃槍技を習得し始めた者が{j}may even dream of donning{j}練習用の脚防具。{c11}≪ＨＣ防具≫{/c}
dat/equipment/description,57247,別世界に住む人ではない{j}貴族が着用したという礼装。{j}“闇の貴公子”,軽銃技を習得し始めた者が{j}may even dream of donning{j}練習用の脚防具。{c11}≪ＨＣ防具≫{/c}
dat/equipment/description,57248,別世界に住む気ままな貴族が{j}戦闘時に纏った衣装。{j}“夜の女王”,重銃技を習得し始めた者が{j}may even dream of donning{j}練習用の脚防具。{c11}≪ＨＣ防具≫{/c}
dat/equipment/description,57249,別世界に住む気ままな貴族が{j}戦闘時に纏った衣装。{j}“夜の女王”,弓技を習得し始めた者が{j}may even dream of donning{j}練習用の脚防具。{c11}≪ＨＣ防具≫{/c}
dat/equipment/description,57268,華麗にして精強な脚用装備。{j}放たれるオーラは、相対した{j}ものを圧倒することだろう。,遺跡で発見された破片を元に{j}模造し、組み上げた狩猟用の{j}lines of ancient battles.
dat/equipment/description,57269,華麗にして精強な脚用装備。{j}放たれるオーラは、相対した{j}ものを圧倒することだろう。,遺跡で発見された破片を元に{j}模造し、組み上げた狩猟用の{j}lines of ancient battles.
dat/equipment/description,57575,狩猟笛技を極めた者だけが{j}身に付けることを許された{j}至極の脚防具。,Sturdy kit said to have been{j}worn by those on the front{j}脚防具。{c11}≪ＨＣ防具≫{/c}
dat/equipment/description,57576,狩猟笛技を極めた者だけが{j}身に付けることを許された{j}至極の脚防具。,Designed for Snipers in hot{j}脚防具。持久戦で真価が{j}its best in long battles.
dat/equipment/description,57577,狩猟笛技を極めた者だけが{j}身に付けることを許された{j}至極の脚防具。,Designed for Snipers in hot{j}脚防具。持久戦で真価が{j}発揮される。{c11}≪ＨＣ防具≫{/c}
dat/equipment/description,64281,異邦より来訪したハンターが{j}着ていた脚防具。{j}{c11}≪Ｇ級狩護≫{/c},EVAと呼ばれる異世界の{j}兵器を操る少年の衣服を{j}模した脚防具。
dat/equipment/description,64282,異邦より来訪したハンターが{j}着ていた脚防具。{j}{c11}≪Ｇ級狩護≫{/c},EVAと呼ばれる異世界の{j}兵器を操る少年の衣服を{j}模した脚防具。
dat/equipment/description,64283,異邦より来訪したハンターが{j}着ていた脚防具。狩猟に{j}おいて軽快な身動きが可能。,EVAと呼ばれる異世界の{j}兵器を操る少年の衣服を{j}模した脚防具。
dat/equipment/description,64284,異邦より来訪したハンターが{j}着ていた脚防具。狩猟に{j}おいて軽快な身動きが可能。,EVAと呼ばれる異世界の{j}兵器を操る少年の衣服を{j}模した脚防具。{c11}≪狩護防具≫{/c}
dat/equipment/description,64285,異邦より来訪したハンターが{j}着ていた脚防具。狩猟に{j}おいて軽快な身動きが可能。,EVAと呼ばれる異世界の{j}兵器を操る少年の衣服を{j}模した脚防具。{c11}≪Ｇ級狩護≫{/c}
dat/equipment/description,64286,異邦より来訪したハンターが{j}着ていた脚防具。{j}{c11}≪狩護防具≫{/c},EVAと呼ばれる異世界の{j}兵器を操る少年の衣服を{j}模した脚防具。{c11}≪Ｇ級狩護≫{/c}
dat/equipment/description,64287,異邦より来訪したハンターが{j}着ていた脚防具。{j}{c11}≪Ｇ級狩護≫{/c},EVAと呼ばれる異世界の{j}兵器を操る少年の衣服を{j}模した脚防具。
dat/equipment/description,64288,異邦より来訪したハンターが{j}着ていた脚防具。{j}{c11}≪Ｇ級狩護≫{/c},EVAと呼ばれる異世界の{j}兵器を操る少年の衣服を{j}模した脚防具。
dat/equipment/description,64289,ダンボールという異世界の{j}素材を使って作られた{j}脚防具。結構、暖かい。,EVAと呼ばれる異世界の{j}兵器を操る少年の衣服を{j}模した脚防具。
dat/equipment/description,64290,ダンボールという異世界の{j}素材を使って作られた{j}脚防具。結構、暖かい。,EVAと呼ばれる異世界の{j}兵器を操る少年の衣服を{j}模した脚防具。{c11}≪狩護防具≫{/c}
dat/equipment/description,64291,ダンボールという異世界の{j}素材を使って作られた{j}脚防具。結構、暖かい。,EVAと呼ばれる異世界の{j}兵器を操る少年の衣服を{j}模した脚防具。{c11}≪Ｇ級狩護≫{/c}
dat/equipment/description,64292,ダンボールという異世界の{j}素材を使って作られた{j}脚防具。{c11}≪狩護防具≫{/c},EVAと呼ばれる異世界の{j}兵器を操る少年の衣服を{j}模した脚防具。{c11}≪Ｇ級狩護≫{/c}
dat/equipment/description,64293,ダンボールという異世界の{j}素材を使って作られた{j}脚防具。{c11}≪Ｇ級狩護≫{/c},EVAと呼ばれる異世界の{j}兵器を操る少女の衣服を{j}模した脚防具。
dat/equipment/description,64294,ダンボールという異世界の{j}素材を使って作られた{j}脚防具。{c11}≪Ｇ級狩護≫{/c},EVAと呼ばれる異世界の{j}兵器を操る少女の衣服を{j}模した脚防具。
dat/equipment/description,64295,大自然に立つ覇王の姿に昆虫{j}たちは皆ひれ伏す。{c04}≪遷悠{j}防具：状態異常攻撃強化≫{/c},EVAと呼ばれる異世界の{j}兵器を操る少女の衣服を{j}模した脚防具。
dat/equipment/description,64296,大自然に立つ覇王の姿に昆虫{j}たちは皆ひれ伏す。{c04}≪遷悠{j}防具：状態異常攻撃強化≫{/c},EVAと呼ばれる異世界の{j}兵器を操る少女の衣服を{j}模した脚防具。{c11}≪狩護防具≫{/c}
dat/equipment/description,64297,大自然に立つ覇王の姿に昆虫{j}たちは皆ひれ伏す。{c04}≪遷悠{j}防具：状態異常攻撃強化≫{/c},EVAと呼ばれる異世界の{j}兵器を操る少女の衣服を{j}模した脚防具。{c11}≪Ｇ級狩護≫{/c}
dat/equipment/description,64298,大自然に立つ覇王の姿に昆虫{j}たちは皆ひれ伏す。{c04}≪遷悠{j}防具：状態異常攻撃強化≫{/c},EVAと呼ばれる異世界の{j}兵器を操る少女の衣服を{j}模した脚防具。{c11}≪Ｇ級狩護≫{/c}
dat/equipment/description,64299,その歩みの先に、昆虫たちの{j}豊かな世界が生まれる。{c04}≪遷{j}悠防具：状態異常攻撃強化≫{/c},EVAと呼ばれる異世界の{j}兵器を操る少女の衣服を{j}模した脚防具。
dat/equipment/description,64300,その歩みの先に、昆虫たちの{j}豊かな世界が生まれる。{c04}≪遷{j}悠防具：状態異常攻撃強化≫{/c},EVAと呼ばれる異世界の{j}兵器を操る少女の衣服を{j}模した脚防具。
dat/equipment/description,64301,その歩みの先に、昆虫たちの{j}豊かな世界が生まれる。{c04}≪遷{j}悠防具：状態異常攻撃強化≫{/c},EVAと呼ばれる異世界の{j}兵器を操る少女の衣服を{j}模した脚防具。
dat/equipment/description,64302,その歩みの先に、昆虫たちの{j}豊かな世界が生まれる。{c04}≪遷{j}悠防具：状態異常攻撃強化≫{/c},EVAと呼ばれる異世界の{j}兵器を操る少女の衣服を{j}模した脚防具。{c11}≪狩護防具≫{/c}
dat/equipment/description,64303,その軽やかな走りは、まるで{j}花園を舞う蝶のよう。{c04}≪遷悠{j}防具：状態異常攻撃強化≫{/c},EVAと呼ばれる異世界の{j}兵器を操る少女の衣服を{j}模した脚防具。{c11}≪Ｇ級狩護≫{/c}
dat/equipment/description,64304,その軽やかな走りは、まるで{j}花園を舞う蝶のよう。{c04}≪遷悠{j}防具：状態異常攻撃強化≫{/c},EVAと呼ばれる異世界の{j}兵器を操る少女の衣服を{j}模した脚防具。{c11}≪Ｇ級狩護≫{/c}
dat/equipment/description,64305,その軽やかな走りは、まるで{j}花園を舞う蝶のよう。{c04}≪遷悠{j}防具：状態異常攻撃強化≫{/c},異世界の少年が搭乗していた{j}EVAと呼ばれる人型兵器を{j}模した脚防具。
dat/equipment/description,64306,その軽やかな走りは、まるで{j}花園を舞う蝶のよう。{c04}≪遷悠{j}防具：状態異常攻撃強化≫{/c},異世界の少年が搭乗していた{j}EVAと呼ばれる人型兵器を{j}模した脚防具。
dat/equipment/description,64307,リッチハンターも納得の高級{j}品だけが持つ履き心地。{c04}≪遷{j}悠防具：状態異常攻撃強化≫{/c},異世界の少年が搭乗していた{j}EVAと呼ばれる人型兵器を{j}模した脚防具。
dat/equipment/description,64308,リッチハンターも納得の高級{j}品だけが持つ履き心地。{c04}≪遷{j}悠防具：状態異常攻撃強化≫{/c},EVAと呼ばれる異世界の{j}人型兵器を模した脚防具。{j}{c11}≪狩護防具≫{/c}
dat/equipment/description,64309,リッチハンターも納得の高級{j}品だけが持つ履き心地。{c04}≪遷{j}悠防具：状態異常攻撃強化≫{/c},EVAと呼ばれる異世界の{j}人型兵器を模した脚防具。{j}{c11}≪Ｇ級狩護≫{/c}
dat/equipment/description,64310,リッチハンターも納得の高級{j}品だけが持つ履き心地。{c04}≪遷{j}悠防具：状態異常攻撃強化≫{/c},EVAと呼ばれる異世界の{j}人型兵器を模した脚防具。{j}{c11}≪Ｇ級狩護≫{/c}
dat/equipment/description,64311,天に舞う雄火竜と地を轟かす{j}雌火竜を職人の手により{j}剛健に仕上げた脚防具。,異世界の少年が搭乗していた{j}EVAと呼ばれる人型兵器を{j}模した脚防具。
dat/equipment/description,64312,天に舞う雄火竜と地を轟かす{j}雌火竜を職人の手により{j}剛健に仕上げた脚防具。,異世界の少年が搭乗していた{j}EVAと呼ばれる人型兵器を{j}模した脚防具。
dat/equipment/description,64313,天に舞う雄火竜と地を轟かす{j}雌火竜を職人の手により{j}剛健に仕上げた脚防具。,異世界の少年が搭乗していた{j}EVAと呼ばれる人型兵器を{j}模した脚防具。
dat/equipment/description,64314,天に舞う雄火竜と地を轟かす{j}雌火竜を職人の手により{j}剛健に仕上げた脚防具。,EVAと呼ばれる異世界の{j}人型兵器を模した脚防具。{j}{c11}≪狩護防具≫{/c}
dat/equipment/description,64315,天に舞う雄火竜と地を轟かす{j}雌火竜を職人の手により{j}剛健に仕上げた脚防具。,EVAと呼ばれる異世界の{j}人型兵器を模した脚防具。{j}{c11}≪Ｇ級狩護≫{/c}
dat/equipment/description,64316,天に舞う雄火竜と地を轟かす{j}雌火竜を職人の手により{j}剛健に仕上げた脚防具。,EVAと呼ばれる異世界の{j}人型兵器を模した脚防具。{j}{c11}≪Ｇ級狩護≫{/c}
dat/equipment/description,64317,力の象徴とされている脚防具。{j}畏敬の念とともに、周囲に{j}安心感をも抱かせるという。,異世界の少女が搭乗していた{j}EVAと呼ばれる人型兵器を{j}模した脚防具。
dat/equipment/description,64318,力の象徴とされている脚防具。{j}畏敬の念とともに、周囲に{j}安心感をも抱かせるという。,異世界の少女が搭乗していた{j}EVAと呼ばれる人型兵器を{j}模した脚防具。
dat/equipment/description,64319,力の象徴とされている脚防具。{j}畏敬の念とともに、周囲に{j}安心感をも抱かせるという。,異世界の少女が搭乗していた{j}EVAと呼ばれる人型兵器を{j}模した脚防具。
dat/equipment/description,64320,力の象徴とされている脚防具。{j}周囲に畏敬の念と安心感を抱{j}かせるという。{c11}≪狩護防具≫{/c},EVAと呼ばれる異世界の{j}人型兵器を模した脚防具。{j}{c11}≪狩護防具≫{/c}
dat/equipment/description,64321,力の象徴とされている脚防具。{j}畏敬の念とともに、周囲に{j}安心感をも抱かせるという。,EVAと呼ばれる異世界の{j}人型兵器を模した脚防具。{j}{c11}≪Ｇ級狩護≫{/c}
